Date,AAPL,AMZN,CIEN,FB,GOOG,IRBT,SPY
2004-07-23,2.05983,39.98,20.65041,,,,87.57188000000001
2004-07-26,2.0974,38.78,20.2304,,,,87.4031
2004-07-27,2.1759,39.11,19.810389999999998,,,,88.22288
2004-07-28,2.1651599999999998,37.97,18.76037,,,,88.4881
2004-07-29,2.1899900000000003,38.58,19.60039,,,,88.86584
2004-07-30,2.16986,38.92,19.740389999999998,,,,89.08284
2004-08-02,2.1188599999999997,38.3,19.32038,,,,89.2677
2004-08-03,2.0994099999999998,37.61,19.32038,,,,88.57651
2004-08-04,2.13295,37.12,14.56029,,,,88.56846999999999
2004-08-05,2.10612,35.61,14.56029,,,,87.1218
2004-08-06,1.9980900000000001,35.49,14.35029,,,,85.87605
2004-08-09,2.0329900000000003,35.32,13.09026,,,,85.99661
2004-08-10,2.11484,37.1,13.300270000000001,,,,87.10571999999999
2004-08-11,2.08062,36.56,12.67025,,,,86.92891999999999
2004-08-12,2.03769,36.29,12.18024,,,,85.98054
2004-08-13,2.06922,36.13,11.970239999999999,,,,86.14931
2004-08-16,2.0651900000000003,37.95,12.18024,,,,87.04144000000001
2004-08-17,2.07123,38.23,12.74025,,,,87.53169
2004-08-18,2.1296,39.36,13.58027,,,,88.43184000000001
2004-08-19,2.06049,38.63,13.79028,,,,88.17465
2004-08-20,2.0665299999999998,39.51,14.49029,,,,88.79351
2004-08-23,2.0853200000000003,39.45,14.28028,,,,88.56846999999999
2004-08-24,2.1436900000000003,39.05,13.720270000000001,,,,88.68903
2004-08-25,2.21749,40.3,13.86028,,,,89.29181
2004-08-26,2.32552,40.19,13.510270000000002,,,,89.29181
2004-08-27,2.30472,39.9,12.95026,,,,89.5731
2004-08-30,2.2892900000000003,38.31,12.32025,,,,88.83369
2004-08-31,2.31411,38.14,12.74025,,,,89.29984
2004-09-01,2.40604,38.24,12.46025,,,,89.46862
2004-09-02,2.39261,39.18,12.810260000000001,,,,90.48129
2004-09-03,2.36377,38.74,12.60025,,,,90.1116
2004-09-07,2.39933,38.51,12.95026,,,,90.70633000000001
2004-09-08,2.43891,38.01,12.67025,,,,90.48129
2004-09-09,2.3953,38.07,13.510270000000002,,,,90.40092
2004-09-10,2.4067,38.57,14.000279999999998,,,,90.86707
2004-09-13,2.3879200000000003,40.01,14.070279999999999,,,,91.16444
2004-09-14,2.38121,42.67,14.070279999999999,,,,91.3493
2004-09-15,2.36176,42.21,13.510270000000002,,,,90.65811
2004-09-16,2.43891,42.57,13.300270000000001,,,,90.93137
2004-09-17,2.49192,42.96,13.300270000000001,,,,91.31795
2004-09-20,2.53016,43.27,13.440270000000002,,,,90.76916
2004-09-21,2.55029,43.29,13.58027,,,,91.16461
2004-09-22,2.47715,41.38,13.440270000000002,,,,90.02665999999999
2004-09-23,2.50064,41.83,13.510270000000002,,,,89.54243000000001
2004-09-24,2.50198,40.94,12.95026,,,,89.95403
2004-09-27,2.51808,39.93,12.810260000000001,,,,89.38103000000001
2004-09-28,2.5523,39.43,13.09026,,,,89.80875999999999
2004-09-29,2.59525,40.84,13.300270000000001,,,,90.26071
2004-09-30,2.59994,40.86,13.86028,,,,90.19615
2004-10-01,2.59457,40.47,14.28028,,,,91.72147
2004-10-04,2.60262,41.01,15.0503,,,,91.87481
2004-10-05,2.64154,40.96,15.0503,,,,91.92324
2004-10-06,2.72675,41.36,15.1203,,,,92.55274
2004-10-07,2.6583099999999997,41.15,14.7703,,,,91.56006
2004-10-08,2.62074,40.0,14.8403,,,,90.80144
2004-10-11,2.58921,40.15,14.9803,,,,91.17268
2004-10-12,2.56908,40.22,14.9103,,,,90.81756999999999
2004-10-13,2.66704,39.98,14.7703,,,,90.01859
2004-10-14,3.01795,39.1,15.1203,,,,89.29225
2004-10-15,3.0528299999999997,38.55,15.26031,,,,89.79263
2004-10-18,3.20379,39.27,15.1203,,,,90.13158
2004-10-19,3.18165,38.33,14.8403,,,,89.37295999999999
2004-10-20,3.1850099999999997,38.35,15.33031,,,,89.1954
2004-10-21,3.21655,39.47,16.73033,,,,89.77648
2004-10-22,3.18099,34.6,16.24032,,,,88.76765999999999
2004-10-25,3.1903799999999998,33.97,16.87034,,,,88.66275
2004-10-26,3.2185599999999996,33.83,16.87034,,,,90.01859
2004-10-27,3.37489,34.23,17.36035,,,,91.10004
2004-10-28,3.5017,34.45,17.08034,,,,91.37444
2004-10-29,3.51579,34.13,17.29035,,,,91.3583
2004-11-01,3.51914,35.1,16.80033,,,,91.60849
2004-11-02,3.5895900000000003,36.24,15.82032,,,,91.64076999999999
2004-11-03,3.7110300000000005,35.92,16.03032,,,,92.79486
2004-11-04,3.65334,36.91,15.960320000000001,,,,94.06193
2004-11-05,3.67145,36.56,16.31033,,,,94.65108000000001
2004-11-08,3.6486400000000003,37.32,16.450329999999997,,,,94.51388
2004-11-09,3.62649,37.4,16.450329999999997,,,,94.32825
2004-11-10,3.67346,38.09,16.31033,,,,94.40089
2004-11-11,3.7103699999999997,38.83,17.08034,,,,95.11916
2004-11-12,3.72379,40.46,17.01034,,,,95.86972
2004-11-15,3.70634,40.89,17.71035,,,,96.10528000000001
2004-11-16,3.68621,40.07,18.06036,,,,95.41724
2004-11-17,3.68353,39.9,18.55037,,,,95.98385999999999
2004-11-18,3.7164,40.37,17.99036,,,,96.11336999999999
2004-11-19,3.7016400000000003,38.55,16.94034,,,,95.0449
2004-11-22,4.11629,38.05,17.50035,,,,95.49819000000001
2004-11-23,4.11092,38.31,17.43035,,,,95.64389
2004-11-24,4.29745,38.75,17.22034,,,,95.87054
2004-11-26,4.33099,39.09,17.22034,,,,95.79768
2004-11-29,4.59199,38.94,17.36035,,,,95.36058
2004-11-30,4.49874,39.68,17.850360000000002,,,,95.42534
2004-12-01,4.54838,39.98,17.57035,,,,96.50999
2004-12-02,4.37528,40.17,17.36035,,,,96.59094
2004-12-03,4.20552,40.09,17.08034,,,,96.52618000000001
2004-12-06,4.41352,39.49,16.80033,,,,96.4938
2004-12-07,4.219609999999999,38.2,16.31033,,,,95.59532
2004-12-08,4.24578,38.72,16.380329999999997,,,,96.15384
2004-12-09,4.293419999999999,39.82,20.1604,,,,96.4938
2004-12-10,4.37125,39.05,19.9504,,,,96.59094
2004-12-13,4.35515,39.83,20.58041,,,,97.43276
2004-12-14,4.3806400000000005,40.44,19.60039,,,,97.77273000000001
2004-12-15,4.37863,41.0,19.53039,,,,97.84557
2004-12-16,4.46854,40.05,20.0904,,,,97.78891999999999
2004-12-17,4.36051,40.01,19.46039,,,,97.13667
2004-12-20,4.20821,38.95,19.32038,,,,97.16107
2004-12-21,4.2733,39.39,19.53039,,,,97.90928000000001
2004-12-22,4.27732,39.52,22.40045,,,,98.14513000000001
2004-12-23,4.29476,38.93,23.10046,,,,98.21831999999999
2004-12-27,4.23773,42.25,24.150479999999998,,,,98.015
2004-12-28,4.30617,44.63,23.170460000000002,,,,98.55176
2004-12-29,4.32362,44.82,22.96046,,,,98.69815
2004-12-30,4.34777,44.97,22.89046,,,,98.51109
2004-12-31,4.320930000000001,44.29,23.380470000000003,,,,98.29965
2005-01-03,4.24645,44.52,23.240460000000002,,,,97.83608000000001
2005-01-04,4.2900599999999995,42.14,21.42043,,,,96.64058
2005-01-05,4.32764,41.77,21.210420000000003,,,,95.9737
2005-01-06,4.33099,41.05,21.42043,,,,96.46166
2005-01-07,4.64634,42.32,21.070420000000002,,,,96.32341
2005-01-10,4.62688,41.84,21.070420000000002,,,,96.77884
2005-01-11,4.33167,41.64,19.810389999999998,,,,96.11195
2005-01-12,4.39205,42.3,21.140420000000002,,,,96.42913
2005-01-13,4.6832400000000005,42.6,20.51041,,,,95.65653
2005-01-14,4.71009,44.55,20.37041,,,,96.16075
2005-01-18,4.74028,44.58,20.37041,,,,97.16107
2005-01-19,4.68861,43.96,19.11038,,,,96.14449
2005-01-20,4.727530000000001,42.36,18.62037,,,,95.55894
2005-01-21,4.72954,41.16,18.97038,,,,94.97338
2005-01-24,4.74766,40.38,18.69037,,,,94.78633
2005-01-25,4.83421,40.94,18.69037,,,,95.0547
2005-01-26,4.84762,41.34,18.48037,,,,95.33936
2005-01-27,4.8737900000000005,42.31,17.78036,,,,95.50201
2005-01-28,4.96371,42.22,18.06036,,,,95.50201
2005-01-31,5.159619999999999,43.22,17.850360000000002,,,,96.0957
2005-02-01,5.201890000000001,42.48,17.29035,,,,96.70564
2005-02-02,5.34279,41.88,17.920360000000002,,,,96.99840999999999
2005-02-03,5.220680000000001,35.75,18.48037,,,,96.74631
2005-02-04,5.28979,35.72,18.90038,,,,97.77916
2005-02-07,5.29649,35.69,18.97038,,,,97.64903000000001
2005-02-08,5.428,36.3,19.8804,,,,97.76289
2005-02-09,5.28308,35.89,19.53039,,,,97.03094
2005-02-10,5.25758,35.78,19.60039,,,,97.38065
2005-02-11,5.4488,35.78,19.810389999999998,,,,98.21831999999999
2005-02-14,5.6782699999999995,36.03,19.25039,,,,98.14513000000001
2005-02-15,5.93189,36.14,19.39039,,,,98.51109
2005-02-16,6.04729,35.66,19.04038,,,,98.57616
2005-02-17,5.89163,35.69,18.20037,,,,97.77916
2005-02-18,5.82453,35.31,17.850360000000002,,,,97.90928000000001
2005-02-22,5.72255,34.72,19.25039,,,,96.45353
2005-02-23,5.91981,34.14,16.80033,,,,97.14480999999999
2005-02-24,5.9667699999999995,34.69,14.9103,,,,97.78728000000001
2005-02-25,5.9708,34.99,14.28028,,,,98.75506999999999
2005-02-28,6.01978,35.18,13.86028,,,,98.10446
2005-03-01,5.97147,35.39,14.49029,,,,98.59241999999999
2005-03-02,5.92048,35.5,14.000279999999998,,,,98.54361999999999
2005-03-03,5.607819999999999,35.65,13.86028,,,,98.58429
2005-03-04,5.74469,35.85,13.79028,,,,99.81232
2005-03-07,5.73664,36.32,13.930279999999998,,,,99.86112
2005-03-08,5.43874,35.83,13.370270000000001,,,,99.48701
2005-03-09,5.280390000000001,35.4,13.930279999999998,,,,98.38096999999999
2005-03-10,5.3448,34.91,13.58027,,,,98.60056
2005-03-11,5.40385,34.75,14.000279999999998,,,,97.90928000000001
2005-03-14,5.41056,34.6,13.440270000000002,,,,98.51923000000001
2005-03-15,5.49644,34.18,13.510270000000002,,,,97.70596
2005-03-16,5.5259599999999995,33.87,13.300270000000001,,,,96.87643
2005-03-17,5.6695400000000005,33.97,12.95026,,,,97.07160999999999
2005-03-18,5.764819999999999,34.16,12.95026,,,,96.7834
2005-03-21,5.86412,33.67,13.65027,,,,96.42416
2005-03-22,5.74737,33.15,13.230260000000001,,,,95.4444
2005-03-23,5.7098,33.18,12.95026,,,,95.52605
2005-03-24,5.70309,32.88,12.74025,,,,95.64036
2005-03-28,5.70711,33.39,12.32025,,,,95.77915
2005-03-29,5.60245,33.43,12.040239999999999,,,,95.14231
2005-03-30,5.74335,34.32,12.040239999999999,,,,96.48948
2005-03-31,5.59172,34.27,12.040239999999999,,,,96.30985
2005-04-01,5.48705,34.01,11.90024,,,,95.87713000000001
2005-04-04,5.51388,35.0,11.83024,,,,96.04042
2005-04-05,5.62124,35.28,11.90024,,,,96.49764
2005-04-06,5.680280000000001,34.82,12.32025,,,,96.83239
2005-04-07,5.84534,34.9,13.160260000000001,,,,97.35493000000001
2005-04-08,5.86949,34.6,13.370270000000001,,,,96.34251
2005-04-11,5.62526,34.6,13.86028,,,,96.41599000000001
2005-04-12,5.72457,34.63,13.300270000000001,,,,96.91403000000001
2005-04-13,5.50718,34.3,13.09026,,,,95.771
2005-04-14,4.9999400000000005,33.97,13.160260000000001,,,,94.5218
2005-04-15,4.7436300000000005,33.02,13.440270000000002,,,,93.19913000000001
2005-04-18,4.77986,33.0,13.300270000000001,,,,93.48489000000001
2005-04-19,4.977119999999999,32.78,13.65027,,,,94.22788
2005-04-20,4.7651,33.25,14.140279999999999,,,,92.91338
2005-04-21,4.9892,33.73,14.35029,,,,94.71776
2005-04-22,4.7637599999999996,33.04,13.370270000000001,,,,94.35851
2005-04-25,4.962359999999999,33.53,14.070279999999999,,,,94.97903000000001
2005-04-26,4.85635,32.71,13.65027,,,,94.05641999999999
2005-04-27,4.82414,31.72,14.140279999999999,,,,94.42383000000001
2005-04-28,4.76912,32.52,14.700289999999999,,,,93.23995
2005-04-29,4.83891,32.36,16.10032,,,,94.50548
2005-05-02,4.88856,33.1,16.10032,,,,95.03618
2005-05-03,4.85904,33.21,15.400310000000001,,,,95.19946
2005-05-04,4.98517,33.96,15.33031,,,,95.93428
2005-05-05,4.9221,33.96,14.9803,,,,95.90163000000001
2005-05-06,4.99725,34.52,14.9803,,,,95.59953
2005-05-09,4.9610199999999995,34.64,15.1203,,,,96.19555
2005-05-10,4.88722,34.23,14.9103,,,,95.19946
2005-05-11,4.778519999999999,33.82,14.9103,,,,95.72200000000001
2005-05-12,4.5799199999999995,33.85,14.56029,,,,94.66875999999999
2005-05-13,4.6658,33.9,14.56029,,,,94.48098
2005-05-16,4.7704699999999995,34.54,14.56029,,,,95.36276
2005-05-17,4.7449699999999995,34.73,15.26031,,,,95.9996
2005-05-18,4.80938,35.33,15.0503,,,,96.98751999999999
2005-05-19,5.03885,35.59,15.68031,,,,97.39575
2005-05-20,5.03885,35.5,15.75031,,,,97.25695
2005-05-23,5.3354099999999995,35.68,16.66033,,,,97.79581
2005-05-24,5.32736,35.54,16.590329999999998,,,,97.56721
2005-05-25,5.3381,35.25,16.73033,,,,97.49373
2005-05-26,5.46692,35.45,16.380329999999997,,,,98.01626999999999
2005-05-27,5.442769999999999,35.5,16.520329999999998,,,,98.17955
2005-05-31,5.3354099999999995,35.51,15.54031,,,,97.55088
2005-06-01,5.40787,36.5,17.15034,,,,98.38367
2005-06-02,5.37298,36.41,16.87034,,,,98.59595
2005-06-03,5.1314400000000004,35.59,15.54031,,,,98.09791
2005-06-06,5.0885,35.77,15.82032,,,,98.00809
2005-06-07,4.90332,35.35,16.31033,,,,98.08157
2005-06-08,4.9543099999999995,34.83,16.10032,,,,97.90196
2005-06-09,5.05227,35.2,16.520329999999998,,,,98.36734
2005-06-10,4.80535,34.95,16.24032,,,,98.13873000000001
2005-06-13,4.81743,34.87,16.520329999999998,,,,98.44899000000001
2005-06-14,4.8308599999999995,35.04,16.80033,,,,98.6776
2005-06-15,4.98249,35.24,16.73033,,,,98.86538
2005-06-16,5.09655,35.58,16.73033,,,,99.11848
2005-06-17,5.14084,35.31,16.80033,,,,99.48574
2005-06-20,5.0469,35.69,16.73033,,,,99.51853
2005-06-21,5.08045,35.38,16.450329999999997,,,,99.57591
2005-06-22,5.17304,35.22,16.17032,,,,99.65788
2005-06-23,5.21866,35.43,15.960320000000001,,,,98.2561
2005-06-24,5.06703,35.02,15.1203,,,,97.53471
2005-06-27,4.97846,34.5,14.9103,,,,97.67407
2005-06-28,5.00664,33.71,14.8403,,,,98.49383
2005-06-29,4.8805,33.35,14.9803,,,,98.23151
2005-06-30,4.93955,33.09,14.630289999999999,,,,97.69866999999999
2005-07-01,4.89795,32.91,14.700289999999999,,,,97.98558
2005-07-05,5.09655,34.08,15.960320000000001,,,,98.77254
2005-07-06,5.01738,34.06,15.890320000000001,,,,97.9446
2005-07-07,5.049580000000001,33.96,15.1903,,,,98.32988
2005-07-08,5.13279,34.74,16.03032,,,,99.45295
2005-07-11,5.11266,35.59,16.450329999999997,,,,99.9612
2005-07-12,5.1314400000000004,36.31,16.17032,,,,100.22352
2005-07-13,5.1462,36.51,16.520329999999998,,,,100.36288
2005-07-14,5.46826,37.19,16.17032,,,,100.75636
2005-07-15,5.57561,37.15,16.31033,,,,100.69896999999999
2005-07-18,5.56756,37.19,16.10032,,,,100.29729
2005-07-19,5.79568,38.17,16.10032,,,,100.84653
2005-07-20,5.85473,38.17,15.960320000000001,,,,101.19083
2005-07-21,5.8091099999999996,37.95,15.68031,,,,100.60061
2005-07-22,5.90437,37.95,16.10032,,,,101.27280999999999
2005-07-25,5.8788800000000005,37.95,15.54031,,,,100.98589
2005-07-26,5.85473,37.74,15.61031,,,,101.10885999999999
2005-07-27,5.90304,43.65,15.75031,,,,101.47775
2005-07-28,5.87754,45.68,16.10032,,,,102.11716
2005-07-29,5.7232199999999995,45.15,15.68031,,,,101.43675999999999
2005-08-01,5.73664,44.93,15.75031,,,,101.36298000000001
2005-08-02,5.79568,46.51,15.54031,,,,101.9696
2005-08-03,5.79971,46.11,15.0503,,,,102.24011999999999
2005-08-04,5.731269999999999,45.46,14.700289999999999,,,,101.42036
2005-08-05,5.76885,45.27,14.7703,,,,100.73177
2005-08-08,5.7232199999999995,45.66,14.7703,,,,100.54323000000001
2005-08-09,5.88022,45.93,14.9803,,,,101.14984
2005-08-10,5.82118,44.76,14.700289999999999,,,,101.10065999999999
2005-08-11,5.90437,45.21,15.1203,,,,101.50234
2005-08-12,6.18617,44.2,14.700289999999999,,,,100.87931999999999
2005-08-15,6.3982,45.04,14.7703,,,,101.50234
2005-08-16,6.2063,44.27,14.42029,,,,100.18253
2005-08-17,6.32707,44.12,14.49029,,,,100.17433
2005-08-18,6.213019999999999,43.73,14.35029,,,,100.16614
2005-08-19,6.14994,43.72,14.9103,,,,100.39567
2005-08-22,6.15532,43.77,14.7703,,,,100.39567
2005-08-23,6.1378699999999995,43.42,14.700289999999999,,,,100.20711999999999
2005-08-24,6.14189,42.37,15.470310000000001,,,,99.31359
2005-08-25,6.18081,42.31,15.75031,,,,99.67428000000001
2005-08-26,6.1378699999999995,42.37,15.54031,,,,98.99388
2005-08-29,6.15129,42.79,16.03032,,,,99.75626
2005-08-30,6.24925,42.49,15.400310000000001,,,,99.23161
2005-08-31,6.29219,42.7,15.75031,,,,100.48584
2005-09-01,6.20765,41.84,15.0503,,,,100.41206
2005-09-02,6.20228,41.51,14.9103,,,,100.23170999999999
2005-09-06,6.54849,43.62,14.8403,,,,101.40397
2005-09-07,6.53239,43.73,14.8403,,,,101.57611999999999
2005-09-08,6.68,42.96,14.9803,,,,101.24002
2005-09-09,6.8853100000000005,42.95,15.1203,,,,102.14175
2005-09-12,6.89739,44.5,15.470310000000001,,,,101.93681
2005-09-13,6.819560000000001,43.93,15.75031,,,,101.37118000000001
2005-09-14,6.65718,43.1,15.26031,,,,101.00229
2005-09-15,6.692080000000001,42.71,14.9803,,,,100.9531
2005-09-16,6.87189,42.8,15.1903,,,,101.67097
2005-09-19,7.06378,42.75,14.9103,,,,101.33344
2005-09-20,7.137589999999999,41.87,15.75031,,,,100.47726
2005-09-21,6.9926699999999995,41.25,15.68031,,,,99.53876
2005-09-22,6.96449,42.08,15.33031,,,,99.89275
2005-09-23,7.13893,42.19,15.75031,,,,99.97508
2005-09-26,7.224810000000001,43.34,17.08034,,,,100.09034
2005-09-27,7.171139999999999,43.16,17.08034,,,,100.06564
2005-09-28,6.854439999999999,43.37,18.830379999999998,,,,100.16443000000001
2005-09-29,7.0235199999999995,44.79,17.78036,,,,100.97945
2005-09-30,7.19395,45.3,18.48037,,,,101.29227
2005-10-03,7.30532,46.01,18.55037,,,,100.93005
2005-10-04,7.2127300000000005,44.93,19.53039,,,,99.79397
2005-10-05,7.08257,44.49,19.67039,,,,98.485
2005-10-06,6.937639999999999,44.01,18.69037,,,,98.131
2005-10-07,6.88397,43.72,18.55037,,,,98.46854
2005-10-10,6.75917,43.76,17.920360000000002,,,,97.63705999999999
2005-10-11,6.92288,43.4,17.78036,,,,97.49710999999999
2005-10-12,6.60887,42.55,16.80033,,,,96.73149000000001
2005-10-13,7.21139,42.62,17.29035,,,,96.67385999999999
2005-10-14,7.246289999999999,43.79,17.08034,,,,97.69469000000001
2005-10-17,7.171139999999999,45.02,17.57035,,,,98.05691999999999
2005-10-18,7.00608,44.65,17.920360000000002,,,,96.99493000000001
2005-10-19,7.37242,45.86,18.48037,,,,98.60849
2005-10-20,7.53345,45.01,17.57035,,,,96.87144
2005-10-21,7.46904,45.95,17.64035,,,,97.25013
2005-10-24,7.62068,46.93,18.20037,,,,98.75668
2005-10-25,7.52809,46.17,17.43035,,,,98.5591
2005-10-26,7.652880000000001,39.75,15.68031,,,,98.27096999999999
2005-10-27,7.43549,39.06,15.960320000000001,,,,97.22543
2005-10-28,7.30935,38.95,16.590329999999998,,,,98.62496
2005-10-31,7.72802,39.86,16.590329999999998,,,,98.89663
2005-11-01,7.71595,40.37,16.520329999999998,,,,99.19299000000001
2005-11-02,8.04472,40.75,17.08034,,,,100.23029
2005-11-03,8.299669999999999,41.56,17.99036,,,,100.65836999999999
2005-11-04,8.205739999999999,41.09,17.64035,,,,100.52665999999999
2005-11-07,8.082289999999999,41.39,17.36035,,,,100.62545
2005-11-08,8.038,41.95,17.01034,,,,100.62545
2005-11-09,8.066180000000001,41.4,17.78036,,,26.7,100.75716
2005-11-10,8.209769999999999,42.18,17.850360000000002,,,34.5,101.53925
2005-11-11,8.25808,42.68,17.57035,,,36.51,101.88502
2005-11-14,8.246,42.53,18.13036,,,32.7,101.82738
2005-11-15,8.357380000000001,44.45,18.06036,,,30.6,101.45692
2005-11-16,8.71567,45.3,18.41037,,,30.86,101.66273000000001
2005-11-17,8.657960000000001,46.74,18.90038,,,30.16,102.60947
2005-11-18,8.66334,47.98,18.97038,,,29.5,103.01286
2005-11-21,8.71701,47.99,19.11038,,,28.45,103.53151
2005-11-22,8.92635,48.85,19.04038,,,29.89,103.97606999999999
2005-11-23,9.005519999999999,48.24,19.60039,,,29.74,104.57703000000001
2005-11-25,9.30476,48.06,19.60039,,,29.74,104.65935999999999
2005-11-28,9.347710000000001,48.35,19.04038,,,28.67,103.91843
2005-11-29,9.13837,48.55,20.0204,,,28.85,103.80318
2005-11-30,9.10079,48.46,20.93042,,,29.23,103.24337
2005-12-01,9.60803,49.0,21.000420000000002,,,29.01,104.29713000000001
2005-12-02,9.74625,49.06,21.210420000000003,,,30.15,104.42885
2005-12-05,9.63756,48.83,20.72041,,,31.9,104.20657
2005-12-06,9.9368,49.26,21.000420000000002,,,29.85,104.40415
2005-12-07,9.92339,48.83,21.42043,,,30.65,103.79494
2005-12-08,9.94083,48.35,21.28043,,,30.87,103.72909
2005-12-09,9.97437,48.74,21.35043,,,30.73,104.00076
2005-12-12,10.05221,49.07,20.37041,,,29.96,104.09955
2005-12-13,10.0616,49.5,20.0204,,,29.45,104.80754
2005-12-14,9.66305,49.41,20.0204,,,28.76,105.21916
2005-12-15,9.68587,49.48,20.58041,,,30.5,104.91457
2005-12-16,9.54228,49.21,20.58041,,,30.32,104.5769
2005-12-19,9.578510000000001,48.37,19.740389999999998,,,30.87,104.03895
2005-12-20,9.67647,48.14,19.04038,,,31.22,104.13826999999999
2005-12-21,9.863,48.97,19.46039,,,31.41,104.30379
2005-12-22,9.932780000000001,49.22,19.810389999999998,,,33.0,104.85001
2005-12-23,9.84287,49.22,21.56043,,,31.71,104.90794
2005-12-27,9.96096,48.56,20.58041,,,31.36,103.84031999999999
2005-12-28,9.87239,48.06,21.28043,,,30.95,104.07206
2005-12-29,9.5879,47.99,21.000420000000002,,,33.94,103.6086
2005-12-30,9.64695,47.15,20.79042,,,33.33,103.04581999999999
2006-01-03,10.03073,47.58,21.35043,,,32.4,104.85828000000001
2006-01-04,10.060260000000001,47.25,22.19044,,,31.84,105.35486000000002
2006-01-05,9.98108,47.65,22.05044,,,33.71,105.42106000000001
2006-01-06,10.23873,47.87,23.52047,,,33.05,106.29833
2006-01-09,10.20518,47.08,23.87048,,,33.03,106.57144
2006-01-10,10.85064,45.65,24.64049,,,34.75,106.67902
2006-01-11,11.258569999999999,44.93,24.9905,,,34.1,107.01835
2006-01-12,11.31091,44.36,24.150479999999998,,,34.13,106.59628000000001
2006-01-13,11.48536,44.4,24.150479999999998,,,33.98,106.49695
2006-01-17,11.36727,44.0,23.10046,,,35.6,106.20728999999999
2006-01-18,11.06937,44.32,23.940479999999997,,,37.79,105.78521
2006-01-19,10.60641,44.45,25.1305,,,36.67,106.19073
2006-01-20,10.21055,43.92,24.50049,,,34.6,104.25414
2006-01-23,10.42257,43.73,24.43049,,,34.86,104.62656
2006-01-24,10.20384,44.02,25.83051,,,35.16,104.73415
2006-01-25,9.95693,43.6,26.11052,,,33.27,104.82519
2006-01-26,9.706,44.68,27.79056,,,33.81,105.40451000000002
2006-01-27,9.66574,45.22,28.000559999999997,,,34.98,106.38108999999999
2006-01-30,10.06429,44.96,26.950540000000004,,,35.85,106.29833
2006-01-31,10.132719999999999,44.82,28.000559999999997,,,35.55,105.52038
2006-02-01,10.12065,43.98,28.28057,,,35.5,106.25695
2006-02-02,9.675130000000001,42.74,27.30054,,,35.18,105.02381000000001
2006-02-03,9.641589999999999,38.33,27.30054,,,34.09,104.50241
2006-02-06,9.03102,37.95,27.72055,,,32.85,104.77553
2006-02-07,9.07127,37.52,26.74053,,,31.73,103.8486
2006-02-08,9.23364,38.17,27.44055,,,31.0,104.79208
2006-02-09,8.71567,37.99,28.49057,,,30.35,104.61829
2006-02-10,9.03235,38.52,27.58055,,,32.23,104.80863000000001
2006-02-13,8.68347,37.86,27.30054,,,32.73,104.61829
2006-02-14,9.07664,38.25,27.79056,,,33.22,105.72728000000001
2006-02-15,9.28866,39.26,27.65055,,,25.74,106.0997
2006-02-16,9.46982,39.15,28.630570000000002,,,25.7,106.89421000000002
2006-02-17,9.43225,39.19,29.54059,,,25.63,106.60455
2006-02-21,9.26987,38.29,30.3106,,,26.0,106.33971000000001
2006-02-22,9.57046,38.72,29.47059,,,27.06,106.98525
2006-02-23,9.628160000000001,37.9,29.820590000000003,,,27.4,106.82799999999999
2006-02-24,9.58924,38.35,30.0306,,,27.22,107.10111
2006-02-27,9.52618,38.01,28.700570000000003,,,27.6,107.1425
2006-02-28,9.190710000000001,37.44,28.140559999999997,,,27.5,106.12453000000001
2006-03-01,9.27256,37.12,30.450609999999998,,,27.92,107.068
2006-03-02,9.341000000000001,36.88,32.48065,,,28.63,107.05973
2006-03-03,9.08738,37.21,31.850640000000002,,,28.78,106.56316000000001
2006-03-06,8.78679,36.86,32.48065,,,28.19,106.07486999999999
2006-03-07,8.89817,36.93,30.870620000000002,,,27.5,105.90936
2006-03-08,8.810939999999999,36.81,31.71063,,,26.63,106.13281
2006-03-09,8.5788,36.12,31.990640000000003,,,26.39,105.42106000000001
2006-03-10,8.47949,36.22,33.040659999999995,,,26.43,106.42246999999999
2006-03-13,8.81363,36.19,33.95068,,,26.2,106.6211
2006-03-14,9.0337,36.91,34.16068,,,26.58,107.73836999999999
2006-03-15,8.88743,36.89,37.45075,,,26.48,108.21838000000001
2006-03-16,8.62978,36.77,35.63071,,,26.25,108.44183999999998
2006-03-17,8.67675,35.99,35.77071,,,27.16,108.5324
2006-03-20,8.58685,36.23,35.56071,,,27.51,108.35793000000001
2006-03-21,8.294310000000001,35.92,34.7207,,,26.27,107.67657
2006-03-22,8.27552,36.0,34.23068,,,26.7,108.333
2006-03-23,8.0729,35.68,33.67067,,,26.7,108.10865
2006-03-24,8.04605,35.47,36.05072,,,27.92,108.19174
2006-03-27,7.98567,35.25,36.61073,,,28.75,108.03387
2006-03-28,7.8783199999999995,35.69,37.87075,,,29.41,107.36915
2006-03-29,8.36409,36.32,37.24075,,,29.48,108.04218
2006-03-30,8.42045,36.67,36.82074,,,28.62,107.85106999999999
2006-03-31,8.41642,36.53,36.470729999999996,,,27.8,107.876
2006-04-03,8.40703,36.14,36.540729999999996,,,28.13,107.7929
2006-04-04,8.20843,36.77,34.37069,,,28.0,108.48255
2006-04-05,9.018939999999999,37.34,33.95068,,,28.46,108.85645
2006-04-06,9.55972,38.51,34.37069,,,28.35,108.74013000000001
2006-04-07,9.36515,37.09,33.67067,,,28.08,107.63503
2006-04-10,9.21486,36.61,31.22062,,,29.06,107.80122
2006-04-11,9.123610000000001,36.06,29.40059,,,28.82,106.88722
